Img_path,label
./dataset/Fruits Classification/train/Grape/Grape (1869).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (844).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (411).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (714).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (939).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1836).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (277).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1340).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (859).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (837).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1540).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (506).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (201).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (439).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1956).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1106).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1388).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1768).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1153).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (932).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1467).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (693).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1020).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (769).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1477).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1740).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (117).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (648).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1503).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (526).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1679).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1212).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (531).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1741).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1007).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1942).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (454).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1027).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (2007).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1367).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1120).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1590).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1599).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1199).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (598).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1658).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1987).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1920).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (612).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1655).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1928).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (707).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (752).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1223).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (665).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (898).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1437).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (834).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (529).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1157).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1839).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (974).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (171).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (302).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (730).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1346).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (664).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (997).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1878).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1003).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (100).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (542).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1585).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (773).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1538).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (546).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (401).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1107).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1756).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (122).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1217).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (128).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1139).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1374).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (467).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1305).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (23).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1971).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1033).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (725).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (293).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (806).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (532).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (649).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (304).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1229).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1992).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (2006).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (808).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (818).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1512).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1082).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (963).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (61).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1380).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1597).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1529).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1167).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (595).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (470).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1523).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (980).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1884).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (314).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1239).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1414).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1970).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1516).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (653).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1032).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (827).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1829).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1395).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (234).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1109).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1775).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (59).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1176).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1250).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1177).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1739).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1159).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (210).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1947).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (386).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1618).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (615).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (491).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (261).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (640).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1707).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1727).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (82).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1389).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (631).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (508).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (868).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1188).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (78).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1622).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1289).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (741).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1573).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (237).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (146).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1501).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1089).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (767).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (838).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1301).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (713).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (985).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (120).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1759).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1457).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1024).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (409).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (204).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1580).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (144).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (175).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (438).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (51).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (62).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1260).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (28).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1379).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (245).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (242).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (826).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1200).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (700).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1037).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (451).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (282).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1427).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (770).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1763).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1963).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1236).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (869).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (393).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (75).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1939).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (606).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1381).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1014).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (2011).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1938).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (554).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1419).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (101).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1814).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (153).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1746).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (527).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1842).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (444).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (641).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (807).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (46).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (291).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1138).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1152).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1169).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (583).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1208).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (923).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1791).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1092).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1226).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1482).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1072).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1528).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1295).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (601).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (318).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (512).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (881).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1969).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (64).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1142).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1056).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (772).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (283).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1095).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (636).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (2005).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (83).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1691).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (596).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (791).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1508).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1783).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (683).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1048).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1231).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (310).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1753).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (184).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1625).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1286).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1034).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (632).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1726).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (715).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1818).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (674).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1101).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (768).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1711).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1378).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1298).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1830).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1452).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (910).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (978).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1764).jpeg,2
./dataset/Fruits Classification/train/Grape/Grape (1352).jpeg,2
